class,nameafter,name,charge,baseformula,C,H,O,N,P,S,species-specific,,,
PIP3,"-(2*HPO3+H2O,178)","-(2*HPO3+H2O,178)",-1,M,0,-4,-7,0,-2,0,1,,,
PIP3,"-(2*H3PO4,196)","-(2*H3PO4,196)",-1,M,0,-6,-8,0,-2,0,1,,,
PIP3,"-(2*H3PO4+H2O,214)","-(2*H3PO4+H2O,214)",-1,M,0,-8,-9,0,-2,0,1,,,
PIP3,"-(3*H3PO4,294)","-(3*H3PO4,294)",-1,M,0,-9,-12,0,-3,0,1,,,
PIP3,"-(IP3,402)","-(IP3,402)",-1,M,-6,-13,-14,0,-3,0,1,,,
PIP3,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PIP3,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PIP3,-FA [xx:x](+HO)-(H3PO4),-FA1(+HO)-(H3PO4),-1,FA2;HG,0,-4,-5,0,-1,0,0,,,
PIP3,-FA [yy:y](+HO)-(H3PO4),-FA2(+HO)-(H3PO4),-1,FA1;HG,0,-4,-5,0,-1,0,0,,,
PIP3,-FA [xx:x](+HO)-(H5O5P),-FA1(+HO)-(H5O5P),-1,FA2;HG,0,-6,-6,0,-1,0,0,,,
PIP3,-FA [yy:y](+HO)-(H5O5P),-FA2(+HO)-(H5O5P),-1,FA1;HG,0,-6,-6,0,-1,0,0,,,
PIP3,-FA [xx:x](-H)-(2*HPO3),-FA1(-H)-(2*HPO3),-1,FA2;HG,0,-5,-8,0,-2,0,0,,,
PIP3,-FA [yy:y](-H)-(2*HPO3),-FA2(-H)-(2*HPO3),-1,FA1;HG,0,-5,-8,0,-2,0,0,,,
PIP3,-FA [xx:x](+HO)-(2*HPO3),-FA1(+HO)-(2*HPO3),-1,FA2;HG,0,-3,-7,0,-2,0,0,,,
PIP3,-FA [yy:y](+HO)-(2*HPO3),-FA2(+HO)-(2*HPO3),-1,FA1;HG,0,-3,-7,0,-2,0,0,,,
PIP3,-FA [xx:x](+HO)-(2*H3PO4),-FA1(+HO)-(2*H3PO4),-1,FA2;HG,0,-7,-9,0,-2,0,0,,,
PIP3,-FA [yy:y](+HO)-(2*H3PO4),-FA2(+HO)-(2*H3PO4),-1,FA1;HG,0,-7,-9,0,-2,0,0,,,
PIP3,-FA [xx:x](-H)-(3*H3PO4),-FA1(-H)-(3*H3PO4),-1,FA2;HG,0,-8,-12,0,-3,0,0,,,
PIP3,-FA [yy:y](-H)-(3*H3PO4),-FA2(-H)-(3*H3PO4),-1,FA1;HG,0,-8,-12,0,-3,0,0,,,
PIP3,-FA [xx:x](+HO)-(3*H3PO4),-FA1(+HO)-(3*H3PO4),-1,FA2;HG,0,-10,-13,0,-3,0,0,,,
PIP3,-FA [yy:y](+HO)-(3*H3PO4),-FA2(+HO)-(3*H3PO4),-1,FA1;HG,0,-10,-13,0,-3,0,0,,,
PIP3,"-FA [xx:x](-H)-HG(IP3,402)","-FA1(-H)-HG(IP3,402)",-1,FA2;HG,-6,-12,-14,0,-3,0,0,,,
PIP3,"-FA [yy:y](-H)-HG(IP3,402)","-FA2(-H)-HG(IP3,402)",-1,FA1;HG,-6,-12,-14,0,-3,0,0,,,
PIP3,"-FA [xx:x](+HO)-HG(IP3,402)","-FA1(+HO)-HG(IP3,402)",-1,FA2;HG,-6,-14,-15,0,-3,0,0,,,
PIP3,"-FA [yy:y](+HO)-HG(IP3,402)","-FA2(+HO)-HG(IP3,402)",-1,FA1;HG,-6,-14,-15,0,-3,0,0,,,
LPC P,"HG(PC,184)","HG(PC,184)",1,HG,-3,-5,-2,0,0,0,1,,,
LPC P,"(C5H13NO,104)","(C5H13NO,104)",1,HG,-3,-6,-5,0,-1,0,1,,,
LPC P,-(CH3[adduct]),-(CH3[adduct]),-1,M,-1,-2,0,0,0,0,1,,,
LPE P,-FA [xx:x](-H),-FA(-H),-1,HG,0,1,0,0,0,0,0,,,
LPE P,GP(153),GP(153),-1,HG,-2,-6,-1,-1,0,0,1,,,
LPE P,"-HG(PE,141)","-HG(PE,141)",1,M,-2,-8,-4,-1,-1,0,1,,,
LPE P,"-(H3PO4,98)","-(H3PO4,98)",1,M,0,-3,-4,0,-1,0,1,,,
PC P,HG(PC)-(CH3[adduct]),HG(PC)-(CH3[adduct]),-1,HG,-1,-2,-1,0,0,0,1,,,
PC P,-(CH3[adduct]),-(CH3[adduct]),-1,M,-1,-2,0,0,0,0,1,,,
PC P,FA [xx:x],FA P-FA1,-1,FA1,0,1,1,0,0,0,0,,,
PC P,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PC P,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,-1,-3,-1,0,0,0,0,,,
PC P,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,-1,-1,0,0,0,0,0,,,
PC P,FA [yy:y] -(CO),FA2 -(CO),-1,FA2,-1,1,-1,0,0,0,0,,,
PC P,"HG(PC,184)","HG(PC,184)",1,HG,-3,-4,-2,0,0,0,1,,,
PE P,"HG(PE,196)","HG(PE,196)",-1,HG,0,0,-1,0,0,0,1,,,
PE P,FA [xx:x],FA P-FA1,-1,FA1,0,1,1,0,0,0,0,,,
PE P,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PE P,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PE P,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PE P,FA [yy:y] -(CO),FA2 -(CO),-1,FA2,-1,1,-1,0,0,0,0,,,
PE P,-FA [xx:x](-H),-FA1(-H),1,FA2;HG,0,1,0,0,0,0,0,,,
PE P,-FA [yy:y]+(C3H5O2),-FA2+(C3H5O2),1,FA1;HG,-3,-5,-2,0,0,0,0,,,
PE P,FA [yy:y]+(C3H5O2),FA2+(C3H5O2),1,FA2;HG,-2,-7,-4,-1,-1,0,0,,,
PE P,"-HG(PE,141)","-HG(PE,141)",1,M,-2,-8,-4,-1,-1,0,1,,,
PS,-FA [xx:x](-H)-(C3H5NO2),-FA1(-H)-(C3H5NO2),-1,FA2;HG,-3,-4,-2,-1,0,0,0,,,
PS,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PS,-FA [xx:x](+HO)-(C3H5NO2),-FA1(+HO)-(C3H5NO2),-1,FA2;HG,-3,-6,-3,-1,0,0,0,,,
PS,-FA [yy:y](-H)-(C3H5NO2),-FA2(-H)-(C3H5NO2),-1,FA1;HG,-3,-4,-2,-1,0,0,0,,,
PS,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PS,-FA [yy:y](+HO)-(C3H5NO2),-FA2(+HO)-(C3H5NO2),-1,FA1;HG,-3,-6,-3,-1,0,0,0,,,
PS,GP(153),GP(153),-1,HG,-3,-5,-3,-1,0,0,1,,,
PS,"-HG(PS,185)","-HG(PS,185)",1,M,-3,-8,-6,-1,-1,0,1,,,
PS,"-(C3H5NO2,87)","-(C3H5NO2,87)",-1,M,-3,-5,-2,-1,0,0,1,,,
PS,FA [xx:x],FA1,1,FA1,0,-1,0,0,0,0,0,,,
PS,FA [yy:y],FA2,1,FA2,0,-1,0,0,0,0,0,,,
PS,-FA [xx:x](+H)-(C3H5NO2),-FA1(+HO)-(C3H5NO2),1,FA2;HG,-3,-7,-6,-1,-1,0,0,,,
PS,-FA [yy:y](+H)-(C3H5NO2),-FA2(+HO)-(C3H5NO2),1,FA1;HG,-3,-7,-6,-1,-1,0,0,,,
SM,"HG(PC,184)","HG(PC,184)",1,HG,0,2,1,0,0,0,1,,,
SM,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
SM,-(CH3[adduct]),-(CH3[adduct]),-1,M,-1,-2,0,0,0,0,0,,,
SM,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
SM,-FA [xx:x](+H),-FA(+H),1,HG;LCB,0,-1,-1,0,0,0,0,,,
SM,-(NC3H9) - (H2O),-(NC3H9) - (H2O),1,M,-3,-11,-1,-1,0,0,0,,,
SM,"-(HG,201)","-(HG,201)",1,LCB;FA,0,-4,-2,0,0,0,0,,,
SM,"HG(PC,168)","HG(PC,168)",-1,HG,-1,0,1,0,0,0,1,,,
SM,P(79),P(79),-1,HG,-5,-11,0,-1,0,0,1,,,
SM,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
SM,-(CH3),-(CH3),-1,M,-1,-2,0,0,0,0,0,,,
SM,-FA [xx:x](+O),-FA1(+O),-1,HG;LCB,-1,-1,0,0,0,0,0,1,0,0
LSM,-(CH3[adduct]),-(CH3[adduct]),-1,HG;LCB,-1,-1,0,0,0,0,0,,,
LSM,"HG(PC,184)","HG(PC,184)",1,HG,0,1,1,0,0,0,1,,,
LSM,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
LSM,"HG(PC,168)","HG(PC,168)",-1,HG,-1,-1,1,0,0,0,1,,,
LSM,P(79),P(79),-1,HG,-5,-12,0,-1,0,0,1,,,
SPB,LCB(60),LCB(60),1,HG,2,4,1,1,0,0,1,,,
SPB,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
SPB,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
SPB,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),1,LCB,-1,-3,-2,0,0,0,0,,,
SPBP,"-(H3PO4,98)","-(H3PO4,98)",1,M,0,-3,-4,0,-1,0,1,,,
SPBP,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
SPBP,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
SPBP,P(79),P(79),-1,HG,0,-1,0,0,0,0,1,,,
SPBP,P(97),P(97),-1,HG,0,1,1,0,0,0,1,,,
SQDG,-([adduct]),-([adduct]),1,M,0,0,0,0,0,0,1,,,
SQDG,"-HG(SHex,226)","-HG(SHex,226)",1,M,-6,-10,-7,0,0,-1,1,,,
SQDG,"-HG(SHex,244)","-HG(SHex,244)",1,M,-6,-12,-8,0,0,-1,1,,,
SQDG,"-HG(SHex,256)","-HG(SHex,256)",1,M,-7,-12,-8,0,0,-1,1,,,
SQDG,FA [yy:y](+C3H8O3),FA2(+C3H8O3),1,FA2;HG,-6,-9,-7,0,0,-1,0,,,
SQDG,FA [xx:x](+C3H8O3),FA1(+C3H8O3),1,FA1;HG,-6,-9,-7,0,0,-1,0,,,
SQDG,FA [yy:y](+C3H6O2),FA2(+C3H6O2),1,FA2;HG,-6,-11,-8,0,0,-1,0,,,
SQDG,FA [xx:x](+C3H6O2),FA1(+C3H6O2),1,FA1;HG,-6,-11,-8,0,0,-1,0,,,
SQDG,"FA [xx:x] + HG(SHex,226)","FA1 + HG(SHex,226)",1,FA1;HG,-3,-7,-3,0,0,0,0,,,
SQDG,"FA [yy:y] + HG(SHex,226)","FA2 + HG(SHex,226)",1,FA2;HG,-3,-7,-3,0,0,0,0,,,
SQDG,"HG(SQDG,225)","HG(SQDG,225)",-1,HG,-3,-6,-3,0,0,0,1,,,
SQDG,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
SQDG,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
SQDG,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
SQDG,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
SQDG,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
SQDG,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
TG,FA [xx:x],FA1,1,FA1,0,-1,0,0,0,0,0,,,
TG,FA [yy:y],FA2,1,FA2,0,-1,0,0,0,0,0,,,
TG,FA [zz:z],FA3,1,FA3,0,-1,0,0,0,0,0,,,
TG,-FA [xx:x](+HO)-(NH3),-FA1(+HO)-(NH3),1,FA2;FA3;HG,0,-1,-1,0,0,0,0,,,
TG,-FA [yy:y](+HO)-(NH3),-FA2(+HO)-(NH3),1,FA1;FA3;HG,0,-1,-1,0,0,0,0,,,
TG,-FA [zz:z](+HO)-(NH3),-FA4(+HO)-(NH3),1,FA1;FA2;HG,0,-1,-1,0,0,0,0,,,
