instrument,class,adduct,fragment,ParKey,ParValue
MS:1002791,PGE2{d9},[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,PGE2{d9},[M-H]1-,m/z 59.0139,scale,0.386243859
MS:1002791,PGE2{d9},[M-H]1-,m/z 59.0139,sdlog,1.033202366
MS:1002791,PGE2{d9},[M-H]1-,m/z 59.0139,shift,-12.90128077
MS:1002523,PGE2{d9},[M-H]1-,precursor,meanlog,5.313123243
MS:1002523,PGE2{d9},[M-H]1-,precursor,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,precursor,scale,0.130227936
MS:1002523,PGE2{d9},[M-H]1-,precursor,sdlog,0.017733543
MS:1002523,PGE2{d9},[M-H]1-,precursor,shift,191.2486745
MS:1002791,PGE2{d9},[M-H]1-,precursor,meanlog,0.506412336
MS:1002791,PGE2{d9},[M-H]1-,precursor,model,dlnormPar
MS:1002791,PGE2{d9},[M-H]1-,precursor,scale,0.011501011
MS:1002791,PGE2{d9},[M-H]1-,precursor,sdlog,1.01361831
MS:1002791,PGE2{d9},[M-H]1-,precursor,shift,-9.4500296
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,meanlog,5.804605123
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,scale,2
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,sdlog,0.645231203
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,shift,-5.593417165
MS:1002791,PGF2alpha,[M-H]1-,m/z 83.0503,meanlog,4.382938856
MS:1002791,PGF2alpha,[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 83.0503,scale,0.123893945
MS:1002791,PGF2alpha,[M-H]1-,m/z 83.0503,sdlog,0.357725414
MS:1002791,PGF2alpha,[M-H]1-,m/z 83.0503,shift,8.667579074
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,meanlog,4.030967212
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,scale,0.032816937
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,sdlog,0.237691333
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,shift,7.491666875
MS:1002791,PGF2alpha,[M-H]1-,m/z 165.1286,meanlog,4.272882255
MS:1002791,PGF2alpha,[M-H]1-,m/z 165.1286,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 165.1286,scale,0.021451795
MS:1002791,PGF2alpha,[M-H]1-,m/z 165.1286,sdlog,0.138255738
MS:1002791,PGF2alpha,[M-H]1-,m/z 165.1286,shift,39.9650463
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,meanlog,3.873488528
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,scale,0.03191177
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,sdlog,0.243985415
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,shift,5.002582542
MS:1002791,PGF2alpha,[M-H]1-,m/z 171.1028,meanlog,3.672634594
MS:1002791,PGF2alpha,[M-H]1-,m/z 171.1028,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 171.1028,scale,0.024712546
MS:1002791,PGF2alpha,[M-H]1-,m/z 171.1028,sdlog,0.251091093
MS:1002791,PGF2alpha,[M-H]1-,m/z 171.1028,shift,10.62857421
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,meanlog,4.13742067
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,scale,0.106348614
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,sdlog,0.212192746
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,shift,12.59210258
MS:1002791,PGF2alpha,[M-H]1-,m/z 193.1235,meanlog,3.601679305
MS:1002791,PGF2alpha,[M-H]1-,m/z 193.1235,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 193.1235,scale,0.058183945
MS:1002791,PGF2alpha,[M-H]1-,m/z 193.1235,sdlog,0.271116528
MS:1002791,PGF2alpha,[M-H]1-,m/z 193.1235,shift,4.243262804
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,meanlog,3.990769879
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,scale,0.025310912
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,sdlog,0.168102424
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,shift,16.99696827
MS:1002791,PGF2alpha,[M-H]1-,m/z 209.1185,meanlog,3.78705634
MS:1002791,PGF2alpha,[M-H]1-,m/z 209.1185,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 209.1185,scale,0.026070192
MS:1002791,PGF2alpha,[M-H]1-,m/z 209.1185,sdlog,0.182427172
MS:1002791,PGF2alpha,[M-H]1-,m/z 209.1185,shift,18.36433049
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,meanlog,4.174822413
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,scale,0.040100877
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,sdlog,0.165563063
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,shift,22.53567419
MS:1002791,PGF2alpha,[M-H]1-,m/z 247.2069,meanlog,3.441945931
MS:1002791,PGF2alpha,[M-H]1-,m/z 247.2069,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 247.2069,scale,0.031471018
MS:1002791,PGF2alpha,[M-H]1-,m/z 247.2069,sdlog,0.295791556
MS:1002791,PGF2alpha,[M-H]1-,m/z 247.2069,shift,2.321961099
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,meanlog,4.068065198
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,scale,0.051049913
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,sdlog,0.144771911
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,shift,24.06521488
MS:1002791,PGF2alpha,[M-H]1-,m/z 291.1967,meanlog,3.511914146
MS:1002791,PGF2alpha,[M-H]1-,m/z 291.1967,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 291.1967,scale,0.042975866
MS:1002791,PGF2alpha,[M-H]1-,m/z 291.1967,sdlog,0.210369385
MS:1002791,PGF2alpha,[M-H]1-,m/z 291.1967,shift,10.38003248
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,meanlog,4.266180845
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,scale,0.112252389
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,sdlog,0.102478254
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,shift,41.32954339
MS:1002791,PGF2alpha,[M-H]1-,m/z 309.2073,meanlog,4.444222733
MS:1002791,PGF2alpha,[M-H]1-,m/z 309.2073,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 309.2073,scale,0.093686624
MS:1002791,PGF2alpha,[M-H]1-,m/z 309.2073,sdlog,0.065484318
MS:1002791,PGF2alpha,[M-H]1-,m/z 309.2073,shift,65.59911333
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,meanlog,4.670173822
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,scale,0.135709183
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,sdlog,0.36064558
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,shift,8.465429624
MS:1002791,PGF2alpha,[M-H]1-,m/z 59.0139,meanlog,6.48941115
MS:1002791,PGF2alpha,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,m/z 59.0139,scale,2
MS:1002791,PGF2alpha,[M-H]1-,m/z 59.0139,sdlog,0.274469155
MS:1002791,PGF2alpha,[M-H]1-,m/z 59.0139,shift,250
MS:1002523,PGF2alpha,[M-H]1-,precursor,meanlog,5.557236891
MS:1002523,PGF2alpha,[M-H]1-,precursor,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,precursor,scale,1.725080738
MS:1002523,PGF2alpha,[M-H]1-,precursor,sdlog,0.036521084
MS:1002523,PGF2alpha,[M-H]1-,precursor,shift,245.2420466
MS:1002791,PGF2alpha,[M-H]1-,precursor,meanlog,4.79961203
MS:1002791,PGF2alpha,[M-H]1-,precursor,model,dlnormPar
MS:1002791,PGF2alpha,[M-H]1-,precursor,scale,1.183991071
MS:1002791,PGF2alpha,[M-H]1-,precursor,sdlog,0.049619768
MS:1002791,PGF2alpha,[M-H]1-,precursor,shift,111.9465032
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,meanlog,5.804605123
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,scale,2
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,sdlog,0.645231203
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,shift,-5.593417165
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 83.0503,meanlog,4.382938856
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 83.0503,scale,0.123893945
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 83.0503,sdlog,0.357725414
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 83.0503,shift,8.667579074
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,meanlog,4.030967212
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,scale,0.032816937
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,sdlog,0.237691333
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,shift,7.491666875
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 169.1537,meanlog,4.272882255
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 169.1537,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 169.1537,scale,0.021451795
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 169.1537,sdlog,0.138255738
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 169.1537,shift,39.9650463
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,meanlog,3.873488528
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,scale,0.03191177
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,sdlog,0.243985415
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,shift,5.002582542
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 175.1279,meanlog,3.672634594
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 175.1279,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 175.1279,scale,0.024712546
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 175.1279,sdlog,0.251091093
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 175.1279,shift,10.62857421
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,meanlog,4.13742067
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,scale,0.106348614
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,sdlog,0.212192746
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,shift,12.59210258
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 197.1486,meanlog,3.601679305
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 197.1486,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 197.1486,scale,0.058183945
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 197.1486,sdlog,0.271116528
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 197.1486,shift,4.243262804
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,meanlog,3.990769879
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,scale,0.025310912
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,sdlog,0.168102424
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,shift,16.99696827
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 213.1436,meanlog,3.78705634
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 213.1436,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 213.1436,scale,0.026070192
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 213.1436,sdlog,0.182427172
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 213.1436,shift,18.36433049
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,meanlog,4.174822413
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,scale,0.040100877
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,sdlog,0.165563063
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,shift,22.53567419
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 251.2320,meanlog,3.441945931
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 251.2320,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 251.2320,scale,0.031471018
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 251.2320,sdlog,0.295791556
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 251.2320,shift,2.321961099
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,meanlog,4.068065198
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,scale,0.051049913
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,sdlog,0.144771911
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,shift,24.06521488
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 295.2218,meanlog,3.511914146
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 295.2218,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 295.2218,scale,0.042975866
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 295.2218,sdlog,0.210369385
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 295.2218,shift,10.38003248
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,meanlog,4.266180845
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,scale,0.112252389
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,sdlog,0.102478254
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,shift,41.32954339
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 313.2324,meanlog,4.444222733
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 313.2324,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 313.2324,scale,0.093686624
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 313.2324,sdlog,0.065484318
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 313.2324,shift,65.59911333
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,meanlog,4.670173822
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,scale,0.135709183
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,sdlog,0.36064558
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,shift,8.465429624
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 59.0139,meanlog,6.48941115
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 59.0139,scale,2
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 59.0139,sdlog,0.274469155
MS:1002791,PGF2alpha{d4},[M-H]1-,m/z 59.0139,shift,250
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,meanlog,5.557236891
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,scale,1.725080738
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,sdlog,0.036521084
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,shift,245.2420466
MS:1002791,PGF2alpha{d4},[M-H]1-,precursor,meanlog,4.79961203
MS:1002791,PGF2alpha{d4},[M-H]1-,precursor,model,dlnormPar
MS:1002791,PGF2alpha{d4},[M-H]1-,precursor,scale,1.183991071
MS:1002791,PGF2alpha{d4},[M-H]1-,precursor,sdlog,0.049619768
MS:1002791,PGF2alpha{d4},[M-H]1-,precursor,shift,111.9465032
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,meanlog,4.877324815
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,scale,0.51483848
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,sdlog,0.938056892
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,shift,-10.01551871
MS:1002791,PGI2,[M-H]1-,m/z 83.0503,meanlog,5.73639583
MS:1002791,PGI2,[M-H]1-,m/z 83.0503,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 83.0503,scale,0.246323238
MS:1002791,PGI2,[M-H]1-,m/z 83.0503,sdlog,0.135166564
MS:1002791,PGI2,[M-H]1-,m/z 83.0503,shift,250
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,meanlog,4.501390408
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,scale,0.18263986
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,sdlog,0.480211102
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,shift,1.706715176
MS:1002791,PGI2,[M-H]1-,m/z 105.0711,meanlog,4.223236032
MS:1002791,PGI2,[M-H]1-,m/z 105.0711,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 105.0711,scale,0.294480991
MS:1002791,PGI2,[M-H]1-,m/z 105.0711,sdlog,0.833106138
MS:1002791,PGI2,[M-H]1-,m/z 105.0711,shift,-7.538072381
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,meanlog,4.228640495
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,scale,0.100357431
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,sdlog,0.270884772
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,shift,14.81647868
MS:1002791,PGI2,[M-H]1-,m/z 187.1494,meanlog,5.621964056
MS:1002791,PGI2,[M-H]1-,m/z 187.1494,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 187.1494,scale,0.070980113
MS:1002791,PGI2,[M-H]1-,m/z 187.1494,sdlog,0.036559549
MS:1002791,PGI2,[M-H]1-,m/z 187.1494,shift,250
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,meanlog,3.837391418
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,scale,0.043504653
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,sdlog,0.2444536
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,shift,9.989364869
MS:1002791,PGI2,[M-H]1-,m/z 189.1286,meanlog,8.178579218
MS:1002791,PGI2,[M-H]1-,m/z 189.1286,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 189.1286,scale,2
MS:1002791,PGI2,[M-H]1-,m/z 189.1286,sdlog,2.061255719
MS:1002791,PGI2,[M-H]1-,m/z 189.1286,shift,-8.035717804
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,meanlog,3.856041433
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,scale,0.060341456
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,sdlog,0.309780588
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,shift,6.913248949
MS:1002791,PGI2,[M-H]1-,m/z 205.1599,meanlog,7.145595045
MS:1002791,PGI2,[M-H]1-,m/z 205.1599,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 205.1599,scale,2
MS:1002791,PGI2,[M-H]1-,m/z 205.1599,sdlog,2.282323879
MS:1002791,PGI2,[M-H]1-,m/z 205.1599,shift,-9.667267706
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,meanlog,4.202611555
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,scale,0.042046555
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,sdlog,0.13487563
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,shift,37.32321225
MS:1002791,PGI2,[M-H]1-,m/z 215.1079,meanlog,3.118883493
MS:1002791,PGI2,[M-H]1-,m/z 215.1079,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 215.1079,scale,0.106764104
MS:1002791,PGI2,[M-H]1-,m/z 215.1079,sdlog,0.747490549
MS:1002791,PGI2,[M-H]1-,m/z 215.1079,shift,-6.451471724
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,meanlog,3.91054032
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,scale,0.028435973
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,sdlog,0.189784684
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,shift,17.15621843
MS:1002791,PGI2,[M-H]1-,m/z 271.2069,meanlog,3.524656786
MS:1002791,PGI2,[M-H]1-,m/z 271.2069,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 271.2069,scale,0.045868371
MS:1002791,PGI2,[M-H]1-,m/z 271.2069,sdlog,0.369807592
MS:1002791,PGI2,[M-H]1-,m/z 271.2069,shift,10.36537343
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,meanlog,5.614538468
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,scale,0.065361208
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,sdlog,0.031064043
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,shift,250
MS:1002791,PGI2,[M-H]1-,m/z 315.1966,meanlog,2.489227539
MS:1002791,PGI2,[M-H]1-,m/z 315.1966,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 315.1966,scale,0.08382852
MS:1002791,PGI2,[M-H]1-,m/z 315.1966,sdlog,0.839044657
MS:1002791,PGI2,[M-H]1-,m/z 315.1966,shift,-7.921380673
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,meanlog,5.631807391
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,scale,0.036439485
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,sdlog,0.030222259
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,shift,250
MS:1002791,PGI2,[M-H]1-,m/z 323.2228,meanlog,5.600206905
MS:1002791,PGI2,[M-H]1-,m/z 323.2228,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,m/z 323.2228,scale,0.031139835
MS:1002791,PGI2,[M-H]1-,m/z 323.2228,sdlog,0.021835373
MS:1002791,PGI2,[M-H]1-,m/z 323.2228,shift,250
MS:1002523,PGI2,[M-H]1-,precursor,meanlog,4.999837515
MS:1002523,PGI2,[M-H]1-,precursor,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,precursor,scale,1.520466148
MS:1002523,PGI2,[M-H]1-,precursor,sdlog,0.062785492
MS:1002523,PGI2,[M-H]1-,precursor,shift,135.6461161
MS:1002791,PGI2,[M-H]1-,precursor,meanlog,2.131097271
MS:1002791,PGI2,[M-H]1-,precursor,model,dlnormPar
MS:1002791,PGI2,[M-H]1-,precursor,scale,0.234719377
MS:1002791,PGI2,[M-H]1-,precursor,sdlog,0.491807602
MS:1002791,PGI2,[M-H]1-,precursor,shift,-4.545620691
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,meanlog,4.273511533
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,scale,0.449573432
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,sdlog,0.442762439
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,shift,-1.769841143
MS:1002791,Resolvin D1,[M-H]1-,m/z 121.0658,meanlog,4.509786072
MS:1002791,Resolvin D1,[M-H]1-,m/z 121.0658,model,dlnormPar
MS:1002791,Resolvin D1,[M-H]1-,m/z 121.0658,scale,0.256269937
MS:1002791,Resolvin D1,[M-H]1-,m/z 121.0658,sdlog,0.187048713
MS:1002791,Resolvin D1,[M-H]1-,m/z 121.0658,shift,46.59828722
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,meanlog,3.840851599
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,scale,0.095288008
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,sdlog,0.258079203
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,shift,14.24055241
MS:1002791,Resolvin D1,[M-H]1-,m/z 135.0814,meanlog,3.531493908
MS:1002791,Resolvin D1,[M-H]1-,m/z 135.0814,model,dlnormPar
MS:1002791,Resolvin D1,[M-H]1-,m/z 135.0814,scale,0.086197883
MS:1002791,Resolvin D1,[M-H]1-,m/z 135.0814,sdlog,0.276923511
MS:1002791,Resolvin D1,[M-H]1-,m/z 135.0814,shift,12.70775633
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,meanlog,3.866119925
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,scale,0.358489729
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,sdlog,0.202221742
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,shift,25.39738209
MS:1002791,Resolvin D1,[M-H]1-,m/z 141.0557,meanlog,2.958430876
